Country,Year,Month,Date,Population_Millions,GDP_Billion_USD,GDP_Per_Capita_USD,CO2_Emissions_Million_Tons,Carbon_Footprint_Per_Capita_Tons,Air_Quality_Index_Avg,Waste_Recycling_Rate_Percentage,Deforestation_Rate_Hectares_Per_Year,Total_Energy_Consumption_TWh,Renewable_Energy_Share_Percentage,Solar_Generation_TWh,Wind_Generation_TWh,Hydro_Generation_TWh,Other_Renewable_Generation_TWh,Fossil_Fuel_Generation_TWh,Installed_Renewable_Capacity_GW,EV_Sales_Percentage_of_New_Cars,Green_Policy_Strength_Index,Policy_Count_Last_5_Yrs,Investment_in_Renewables_Billion_USD,Renewable_Energy_Subsidies_Billion_USD,Green_Jobs_Created,Average_Electricity_Price_USD_per_kWh,Green_Marketing_Spend_Per_Capita_USD,Public_Green_Awareness_Score,Sustainability_Score
Australia,2025,2,2025-02-01,28.0,1640.091,59233.71,318.386,12.65,75.9,53.27,139.397,989.833,80.0,72.35,53.107,11.179,6.519,16.747,2801.697,74.79,7.58,29,10.655,2.091,17079,0.11,0.18,10.0,60.59
Australia,2025,3,2025-03-01,27.0,1601.544,60230.96,319.861,13.23,70.87,52.18,57.513,882.042,80.0,58.493,41.321,9.538,5.984,14.22,2782.735,74.92,7.29,27,10.195,2.045,17478,0.11,0.19,10.0,66.21
Australia,2025,4,2025-04-01,27.0,1627.377,60117.39,318.349,12.94,79.24,51.69,121.258,810.244,80.0,47.343,42.893,10.856,5.406,13.079,2797.732,74.66,7.53,27,10.428,2.01,17621,0.11,0.18,10.0,60.17
Australia,2025,5,2025-05-01,28.0,1609.476,58370.55,319.065,12.73,70.53,51.78,322.22,729.565,79.93,38.907,43.679,8.135,4.767,12.631,2792.485,74.2,7.58,28,10.051,1.951,17449,0.12,0.19,10.0,63.58
Australia,2025,6,2025-06-01,29.0,1625.527,56966.22,318.593,12.28,81.82,53.41,57.198,734.053,80.0,34.225,49.215,11.081,4.789,12.322,2796.029,75.09,7.56,27,10.268,2.256,17395,0.11,0.18,10.0,64.25
Australia,2025,7,2025-07-01,26.0,1634.458,62283.43,318.5,13.35,76.3,51.88,62.893,812.143,80.0,43.668,59.984,12.138,5.326,13.207,2808.44,74.38,7.51,27,10.2,1.991,17718,0.11,0.16,10.0,61.25
Australia,2025,8,2025-08-01,27.0,1613.527,59771.13,318.996,13.0,78.77,50.85,125.775,886.508,80.0,53.804,70.327,9.24,5.963,14.388,2809.21,74.71,7.25,26,9.871,2.195,17338,0.11,0.18,10.0,63.42
Australia,2025,9,2025-09-01,27.0,1621.985,59097.45,319.371,12.8,74.32,52.44,337.198,967.157,80.0,64.493,70.22,9.808,6.467,15.174,2797.887,74.3,7.37,27,10.052,1.874,17572,0.11,0.19,10.0,62.75
Australia,2025,10,2025-10-01,27.0,1607.451,60371.09,319.141,13.18,79.5,52.01,243.458,888.263,80.0,64.361,58.731,12.047,6.041,15.086,2803.138,74.3,7.1,28,10.07,2.102,17787,0.12,0.18,9.94,61.07
Australia,2025,11,2025-11-01,28.0,1616.433,57700.12,319.092,12.53,73.04,52.51,22.857,808.591,80.0,65.225,47.671,9.054,5.416,13.285,2795.083,75.53,7.5,29,10.133,2.133,17426,0.11,0.19,10.0,60.34
Australia,2025,12,2025-12-01,27.0,1619.5,58894.29,318.404,12.74,73.3,52.6,305.957,812.319,80.0,70.593,43.386,9.37,5.374,13.309,2801.436,75.21,7.56,28,10.026,2.147,17352,0.11,0.16,10.0,64.46
Germany,2010,1,2010-01-01,80.0,3507.317,43954.08,799.454,11.02,102.72,,1052.607,2273.994,23.32,30.931,58.209,7.227,4.278,144.902,116.917,-0.18,7.89,20,2.316,0.419,16386,0.16,0.07,9.61,43.43
Germany,2010,2,2010-02-01,81.0,3504.492,43511.86,800.196,10.93,104.45,29.86,982.9,2109.969,26.48,36.841,64.765,9.105,4.665,129.531,137.161,0.18,7.9,19,2.565,0.292,16821,0.17,0.08,9.7,40.67
Germany,2010,3,2010-03-01,80.0,3495.531,43853.69,800.658,11.05,105.89,29.64,953.34,1920.393,26.3,41.597,50.095,9.733,4.235,117.696,126.793,0.05,8.23,18,2.329,0.455,16798,0.18,0.09,10.0,41.46
Germany,2010,4,2010-04-01,80.0,3513.779,43773.88,799.657,10.96,109.51,30.3,1120.269,1753.037,25.36,44.603,37.027,5.606,3.859,109.651,123.422,-0.04,8.15,21,2.416,0.422,16736,0.15,0.1,10.0,37.81
Germany,2010,5,2010-05-01,80.0,3505.009,43745.47,800.423,10.99,108.0,30.09,968.171,1567.459,25.4,43.523,26.706,7.56,3.245,97.131,114.038,0.25,7.8,20,2.887,0.621,16719,0.15,0.07,9.52,39.79
Germany,2010,6,2010-06-01,81.0,3505.979,43462.0,799.974,10.91,105.53,30.74,935.179,1405.037,23.52,38.367,19.881,4.686,2.847,89.473,113.107,0.09,8.09,21,2.393,0.415,16814,0.16,0.09,9.83,39.88
Germany,2010,7,2010-07-01,80.0,3497.856,43659.92,800.557,10.99,106.26,29.15,1035.237,1395.636,24.6,38.232,16.603,6.265,2.702,87.773,123.025,-0.09,8.02,18,2.689,0.497,17052,0.16,0.08,9.57,43.75
Germany,2010,8,2010-08-01,80.0,3475.81,43487.65,800.396,11.02,102.11,30.8,1016.186,1567.831,23.96,37.839,22.349,5.897,3.075,99.033,109.54,0.57,8.22,18,2.467,0.35,16564,0.16,0.1,10.0,41.82
Germany,2010,9,2010-09-01,80.0,3495.592,43693.28,800.259,11.0,103.56,30.17,908.637,1750.287,25.04,36.162,32.631,5.758,3.413,108.941,141.6,-0.41,8.2,21,2.159,0.395,17035,0.15,0.08,9.74,39.49
Germany,2010,10,2010-10-01,80.0,3492.451,43892.86,799.408,11.05,104.84,31.75,1080.981,1915.316,26.43,37.386,45.222,8.258,4.285,117.119,123.561,0.45,7.96,18,2.758,0.482,16464,0.17,0.08,9.62,40.51
Germany,2010,11,2010-11-01,80.0,3493.41,43580.31,799.752,10.97,105.78,30.91,936.62,2094.407,25.77,32.156,58.357,8.128,4.503,129.355,130.966,-0.44,7.6,20,2.289,0.415,16591,0.16,0.08,9.7,38.61
Germany,2010,12,2010-12-01,81.0,3487.954,43120.68,799.532,10.87,105.78,28.13,884.642,2264.493,25.05,27.903,66.54,10.322,4.661,141.047,106.907,-0.56,8.3,19,2.75,0.451,16607,0.17,0.06,10.0,40.72
Germany,2011,1,2011-01-01,81.0,3551.479,44043.01,775.942,10.58,107.32,33.02,870.421,2311.447,28.1,37.774,70.483,12.828,5.445,139.423,203.574,-0.14,8.32,21,2.495,0.413,18304,0.15,0.09,10.0,40.84
Germany,2011,2,2011-02-01,79.0,3559.873,44923.31,777.049,10.79,102.04,32.22,909.731,2136.332,30.13,43.403,75.392,10.757,5.446,124.612,215.317,0.06,7.99,22,2.514,0.517,18360,0.16,0.11,10.0,42.97
Germany,2011,3,2011-03-01,81.0,3526.593,43696.6,776.504,10.58,102.6,32.03,986.806,1944.245,29.17,47.251,56.673,9.656,4.718,115.001,204.627,0.56,8.14,22,3.055,0.541,17757,0.16,0.12,10.0,45.35
Germany,2011,4,2011-04-01,80.0,3539.003,44192.18,775.892,10.66,103.38,30.99,960.219,1765.727,30.11,54.219,44.412,9.745,4.343,102.313,220.568,0.83,8.92,22,2.687,0.676,18079,0.15,0.1,10.0,
Germany,2011,5,2011-05-01,80.0,3560.98,44343.22,775.781,10.63,101.6,28.84,988.585,1596.634,30.33,51.818,32.488,8.355,3.905,92.217,209.694,0.05,7.9,21,2.913,0.659,18035,0.16,0.09,9.74,43.73
Germany,2011,6,2011-06-01,80.0,3553.007,44528.37,775.356,10.69,104.75,29.57,1041.693,1420.066,27.84,46.623,23.854,6.767,3.358,85.235,190.551,-0.06,7.84,20,3.047,0.558,17854,0.16,0.09,9.83,
Germany,2011,7,2011-07-01,80.0,3562.75,44393.71,776.003,10.64,98.1,30.46,829.433,1431.582,27.99,44.003,20.035,5.725,3.438,85.542,178.159,,8.23,21,2.835,0.698,17836,0.16,0.09,9.92,40.06
Germany,2011,8,2011-08-01,80.0,3553.128,44204.26,775.647,10.61,94.92,28.93,926.52,1591.424,30.33,47.867,27.863,7.918,3.973,92.178,219.303,-0.53,7.79,20,2.415,0.374,17789,0.16,0.09,10.0,38.53
Germany,2011,9,2011-09-01,80.0,3561.239,44672.22,775.605,10.7,,31.38,880.483,1773.559,29.04,42.661,37.781,7.448,4.316,104.288,224.415,-0.93,7.99,21,2.896,0.61,17842,0.15,0.08,9.72,41.03
Germany,2011,10,2011-10-01,80.0,3546.926,44464.38,776.241,10.7,103.85,30.32,1100.842,1944.196,28.15,41.944,50.501,8.112,4.48,115.964,188.217,-1.1,8.3,21,2.514,0.573,17888,0.15,0.09,10.0,45.03
Germany,2011,11,2011-11-01,81.0,3547.314,44026.78,776.206,10.6,105.21,30.17,876.44,2125.75,28.63,36.427,67.013,9.491,5.164,126.813,186.749,0.06,8.12,22,2.782,0.624,17849,0.16,0.08,9.62,41.2
Germany,2011,12,2011-12-01,80.0,3548.623,44456.43,775.806,10.69,107.55,31.05,917.198,2307.387,29.77,34.464,79.319,14.058,5.686,135.537,193.493,-0.22,8.13,21,2.656,0.527,17963,0.15,0.08,9.49,42.38
Germany,2012,1,2012-01-01,81.0,3605.874,44766.0,753.369,10.29,96.62,32.29,916.592,2346.101,34.1,46.111,86.023,10.584,6.527,128.666,317.63,-0.05,7.93,20,3.21,0.609,19786,0.16,0.11,10.0,46.54
Germany,2012,2,2012-02-01,81.0,3606.552,44790.68,751.716,10.27,99.41,34.63,836.049,2165.887,32.5,45.913,82.388,14.489,5.98,120.973,283.309,-0.01,7.75,20,2.952,0.71,19538,0.15,0.1,9.95,40.46
Germany,2012,3,2012-03-01,80.0,3602.218,44947.01,752.29,10.33,97.41,31.81,764.408,1981.707,34.19,56.685,67.564,11.36,5.668,109.239,310.593,-0.25,8.13,20,3.197,0.688,19299,0.15,0.09,10.0,41.94
Germany,2012,4,2012-04-01,81.0,3599.93,44538.51,753.297,10.25,104.82,30.15,805.09,1802.079,33.08,59.075,49.795,10.424,4.949,100.802,309.341,-0.19,8.2,20,2.844,0.624,19494,0.16,0.09,10.0,43.26
Germany,2012,5,2012-05-01,80.0,3611.238,45386.7,753.901,10.42,101.77,31.25,870.378,1624.534,33.16,59.005,35.177,7.268,4.574,90.552,303.635,-1.12,8.23,19,3.333,0.808,19379,0.15,0.09,10.0,45.31
Germany,2012,6,2012-06-01,80.0,3605.137,44814.67,753.359,10.3,101.11,32.14,692.844,1440.493,33.54,55.503,27.181,6.3,3.946,79.529,300.203,0.11,7.87,21,3.025,0.599,19522,0.14,0.09,10.0,
Germany,2012,7,2012-07-01,81.0,3619.058,44855.48,752.646,10.26,94.66,,919.156,1449.437,32.42,50.852,24.358,8.372,4.074,81.532,279.23,-0.15,7.98,20,2.821,0.459,19217,0.15,0.1,9.89,45.34
Germany,2012,8,2012-08-01,80.0,3600.566,44801.79,752.145,10.29,98.11,35.27,954.68,1622.5,33.43,54.755,31.434,10.681,4.527,90.646,326.367,-0.44,7.9,21,3.027,0.621,19226,0.16,0.11,10.0,42.56
Germany,2012,9,2012-09-01,80.0,3594.305,44688.49,752.27,10.29,104.38,34.03,842.077,1800.425,33.57,49.962,45.438,8.365,5.01,99.264,314.033,-0.14,8.1,22,2.915,0.594,19515,0.15,0.1,9.79,43.77
Germany,2012,10,2012-10-01,81.0,3599.578,44699.33,753.068,10.29,103.85,33.3,810.562,1973.618,35.23,50.78,63.226,11.402,5.676,105.742,317.966,0.55,8.0,21,2.819,0.497,19473,0.16,0.11,10.0,46.7
Germany,2012,11,2012-11-01,80.0,3596.205,44932.75,752.261,10.34,99.36,33.68,1086.733,2156.515,34.0,42.752,79.228,10.21,6.149,118.96,307.498,0.09,8.28,18,3.434,0.738,19763,0.16,0.1,10.0,45.4
Germany,2012,12,2012-12-01,81.0,3605.353,44778.29,752.333,10.28,101.47,33.25,820.798,2337.333,34.04,39.421,93.172,13.625,6.765,128.742,318.422,0.21,8.38,20,3.11,0.556,19537,0.16,0.1,10.0,48.6
Germany,2013,1,2013-01-01,81.0,3654.59,45260.51,730.133,9.95,95.95,33.54,689.001,2380.566,39.24,53.775,101.521,19.419,7.664,121.022,428.126,0.29,8.2,21,3.449,0.714,21209,0.15,0.1,10.0,47.05
Germany,2013,2,2013-02-01,81.0,3670.121,45447.43,730.466,9.95,100.15,34.39,946.185,2196.306,37.43,54.876,96.27,16.909,6.88,113.893,392.51,0.08,8.17,22,3.128,0.626,21170,0.15,0.1,9.97,47.59
Germany,2013,3,2013-03-01,81.0,3657.285,45024.3,729.21,9.87,102.87,36.98,891.798,2016.14,38.9,64.916,78.262,16.042,6.51,103.042,430.836,-0.72,8.17,22,3.168,0.773,20512,0.15,0.09,9.95,48.16
Germany,2013,4,2013-04-01,81.0,3653.692,45014.59,729.51,9.89,97.44,32.11,746.592,1828.829,38.04,69.293,58.14,13.164,5.943,94.225,422.85,-0.11,7.93,20,3.735,0.908,20925,0.15,0.11,10.0,45.89
Germany,2013,5,2013-05-01,80.0,3639.534,45381.02,730.357,10.02,100.76,34.25,880.719,1642.45,37.85,66.373,42.079,11.357,5.092,85.005,414.19,0.15,8.41,22,3.256,0.841,21205,0.15,0.09,10.0,47.22
Germany,2013,6,2013-06-01,80.0,3662.967,45557.76,730.349,9.99,100.26,33.44,654.845,1471.846,39.81,68.279,33.873,8.112,4.803,74.046,440.899,-0.44,8.24,21,3.299,0.516,21064,0.15,0.12,10.0,47.69
Germany,2013,7,2013-07-01,80.0,3667.773,45902.98,729.754,10.05,99.03,34.44,1044.517,1467.233,39.93,63.579,28.943,7.814,4.93,73.005,434.822,-0.03,8.16,22,3.623,0.813,20979,0.15,0.11,10.0,47.53
Germany,2013,8,2013-08-01,80.0,3664.793,45911.3,730.088,10.06,100.67,35.31,761.033,1646.236,38.61,63.255,38.0,11.709,5.28,84.682,425.075,0.47,7.83,22,3.032,0.515,21033,0.16,0.1,10.0,46.57
Germany,2013,9,2013-09-01,80.0,3659.03,45556.3,728.947,9.98,100.84,34.79,901.551,1828.562,38.9,59.431,52.742,10.242,6.171,93.43,430.794,-0.56,8.1,22,3.328,0.615,20639,0.16,0.1,10.0,48.61
Germany,2013,10,2013-10-01,80.0,3647.938,45452.63,730.33,10.01,97.47,33.28,839.332,2019.605,36.42,56.087,68.349,13.642,6.264,107.257,399.446,-0.07,8.19,21,3.267,0.725,20978,0.16,0.13,10.0,43.8
Germany,2013,11,2013-11-01,80.0,3657.234,45800.72,730.513,10.06,105.29,34.11,766.516,2198.499,40.52,51.727,96.116,14.408,7.415,109.348,457.888,0.37,8.24,20,3.475,0.623,21154,0.16,0.09,10.0,47.13
Germany,2013,12,2013-12-01,80.0,3653.41,45442.69,729.342,9.98,102.28,34.35,630.071,2383.846,40.52,47.921,113.495,14.634,7.932,118.022,450.045,-0.54,8.23,22,3.363,0.559,21051,0.14,0.1,10.0,48.91
Germany,2014,1,2014-01-01,81.0,3715.006,46111.83,707.13,9.65,99.07,36.19,636.403,2408.238,43.01,60.592,111.291,21.426,8.6,115.484,568.78,-0.45,,23,3.621,0.714,22571,0.15,0.1,9.66,52.1
Germany,2014,2,2014-02-01,81.0,3715.101,45803.83,708.636,9.61,96.46,37.73,968.602,2228.91,43.07,65.106,111.743,18.646,7.932,106.253,572.69,0.4,8.14,21,3.692,0.836,22862,0.14,0.11,10.0,47.93
Germany,2014,3,2014-03-01,82.0,3708.364,45266.69,708.139,9.51,95.6,36.24,734.27,2037.648,43.95,74.821,88.771,18.338,7.523,94.737,584.6,-0.44,8.1,22,3.741,0.581,22318,0.14,0.12,10.0,49.29
Germany,2014,4,2014-04-01,81.0,3713.597,45938.67,708.666,9.64,97.11,36.19,804.631,1850.447,44.64,82.874,68.796,15.416,7.11,85.354,563.022,0.79,8.31,23,3.685,0.672,22448,0.15,0.13,10.0,49.85
Germany,2014,5,2014-05-01,81.0,3702.672,45868.05,708.248,9.65,95.42,36.17,818.695,1667.685,44.53,80.627,49.304,12.764,6.107,76.449,590.602,-0.69,8.48,23,3.373,0.637,22879,0.14,0.11,10.0,51.27
Germany,2014,6,2014-06-01,80.0,3709.056,46272.88,707.733,9.71,94.65,35.9,683.055,1478.458,44.42,76.362,38.038,9.046,5.395,68.094,577.008,1.04,8.57,23,3.35,0.657,22703,0.15,0.11,10.0,49.64
Germany,2014,7,2014-07-01,81.0,3723.366,46218.03,707.899,9.67,97.05,35.49,856.027,1484.402,44.21,71.691,33.708,11.506,5.425,69.21,585.801,-0.43,7.97,22,3.662,0.736,22673,0.15,0.1,10.0,45.49
Germany,2014,8,2014-08-01,80.0,3728.498,46497.6,707.789,9.71,95.96,35.43,900.086,1679.489,43.08,72.272,42.446,11.039,5.935,79.172,558.418,0.52,8.13,22,3.888,0.595,22224,0.15,0.11,10.0,47.94
Germany,2014,9,2014-09-01,80.0,3719.074,46425.6,708.494,9.73,96.13,35.81,862.36,1869.456,44.53,69.833,61.859,13.97,7.069,86.008,584.604,-0.13,8.47,22,3.816,0.709,22551,0.16,0.09,10.0,49.31
Germany,2014,10,2014-10-01,80.0,3699.285,46018.35,709.359,9.71,98.83,37.08,607.1,2030.794,43.45,66.715,80.051,15.619,7.332,95.841,577.057,0.22,8.24,22,3.635,0.868,22625,0.14,0.13,10.0,49.06
Germany,2014,11,2014-11-01,80.0,3718.129,46219.03,708.36,9.69,101.12,35.86,824.188,2239.488,45.46,59.649,110.112,17.201,8.52,101.801,613.918,-0.34,7.91,22,3.8,0.713,22839,0.15,0.11,9.91,47.02
Germany,2014,12,2014-12-01,80.0,3722.484,46743.0,707.345,9.77,96.2,35.25,786.264,2426.202,44.13,53.522,124.999,13.776,9.145,113.287,578.115,0.37,8.44,21,3.782,0.65,22941,0.15,0.12,10.0,50.16
Germany,2015,1,2015-01-01,81.0,3753.864,46100.46,688.548,9.3,98.78,37.83,869.577,2440.364,49.92,71.131,132.075,15.863,9.864,101.586,738.64,-0.43,8.19,22,4.54,0.803,24504,0.15,0.12,10.0,49.62
Germany,2015,2,2015-02-01,80.0,3765.141,46815.59,686.62,9.39,94.1,38.5,671.515,2254.976,50.23,75.992,132.222,19.747,9.24,94.244,740.24,-0.54,8.3,24,4.115,0.9,24576,0.14,0.15,10.0,51.88
Germany,2015,3,2015-03-01,81.0,3762.873,46555.91,686.921,9.35,90.97,38.39,760.076,2071.176,51.01,88.423,105.185,18.558,8.887,84.623,769.32,-0.46,8.36,21,4.281,0.614,24457,0.15,0.12,10.0,52.94
Germany,2015,4,2015-04-01,81.0,3759.262,46278.68,686.792,9.3,94.18,36.62,768.026,1878.172,50.43,94.639,79.982,12.96,7.99,77.902,742.985,0.59,,24,4.132,0.935,24388,0.14,0.13,10.0,54.22
Germany,2015,5,2015-05-01,81.0,3768.194,46580.44,686.478,9.33,93.33,,724.275,1697.288,50.21,91.505,57.132,13.394,6.918,69.968,764.003,-0.79,8.15,23,3.868,0.47,24519,0.15,0.13,10.0,53.7
Germany,2015,6,2015-06-01,80.0,3756.146,46987.28,686.748,9.45,94.48,38.1,720.704,1502.517,48.87,85.301,43.618,13.024,6.021,63.987,732.066,0.43,8.44,24,4.251,0.984,24101,0.15,0.11,10.0,50.99
Germany,2015,7,2015-07-01,81.0,3780.543,46672.26,686.563,9.32,98.36,38.66,696.276,1509.707,49.4,80.996,37.672,14.444,6.078,64.005,746.728,0.49,8.4,21,4.165,0.643,24459,0.14,0.13,10.0,53.79
Germany,2015,8,2015-08-01,80.0,3757.489,46732.34,687.043,9.4,94.96,36.37,935.378,1692.287,48.0,80.301,47.641,13.288,6.861,73.21,732.965,-0.49,8.64,24,4.087,0.664,24544,0.14,0.12,10.0,49.42
Germany,2015,9,2015-09-01,81.0,3783.479,46668.54,686.525,9.31,96.51,36.91,827.617,1891.619,49.28,77.527,69.22,13.185,7.761,79.909,753.654,,8.13,24,3.717,0.907,24454,0.15,0.12,10.0,49.38
Germany,2015,10,2015-10-01,82.0,3765.852,46107.19,686.742,9.25,95.48,38.94,790.777,2072.033,49.55,77.226,94.832,14.874,8.514,87.785,742.36,-0.43,8.16,24,3.476,0.67,24583,0.16,0.12,10.0,51.98
Germany,2015,11,2015-11-01,80.0,3760.18,46999.73,686.46,9.44,92.45,38.21,786.188,2255.167,51.81,67.988,127.931,21.063,9.695,90.544,763.646,-0.32,8.27,22,3.813,0.732,24913,0.14,0.13,10.0,51.46
Germany,2015,12,2015-12-01,81.0,3765.033,46581.62,686.995,9.35,101.62,35.41,607.386,2441.656,50.32,61.527,143.19,19.527,10.111,101.777,747.999,-0.1,8.36,23,4.222,0.788,24298,0.15,0.13,10.0,51.53
Germany,2016,1,2016-01-01,81.0,3835.269,47373.74,666.366,9.05,93.37,37.1,860.423,2493.782,56.15,82.193,151.84,23.132,11.639,90.5,991.767,5.21,8.11,23,4.346,0.817,26282,0.15,0.15,10.0,52.4
Germany,2016,2,2016-02-01,81.0,3816.002,47211.05,667.225,9.08,92.73,38.39,931.879,2289.956,55.55,85.166,148.526,19.753,10.647,85.824,933.09,,7.87,21,3.971,0.719,26254,0.15,0.14,10.0,52.71
Germany,2016,3,2016-03-01,80.0,3849.5,47906.4,665.294,9.11,95.77,39.31,704.11,2118.0,56.16,98.665,118.506,16.612,9.865,77.423,956.746,4.89,8.26,22,4.497,1.008,26666,0.14,0.13,10.0,56.18
Germany,2016,4,2016-04-01,80.0,3829.444,47832.89,666.76,9.16,95.34,39.44,721.613,1923.237,55.24,106.216,89.298,13.678,8.838,72.616,930.799,5.24,8.84,23,4.396,0.986,26644,0.14,0.12,10.0,54.88
Germany,2016,5,2016-05-01,81.0,3831.47,47132.47,666.161,9.01,91.25,38.23,697.919,1726.476,57.55,107.481,66.663,15.335,8.458,61.822,990.46,5.68,8.1,24,4.1,0.868,26343,0.15,0.12,10.0,55.81
Germany,2016,6,2016-06-01,82.0,3816.751,46744.92,666.646,8.98,84.71,38.26,653.247,1518.708,56.61,100.567,50.388,17.363,7.071,55.308,962.013,4.44,8.89,24,4.149,0.916,26739,0.13,0.14,10.0,56.53
Germany,2016,7,2016-07-01,80.0,3813.128,47653.91,665.181,9.14,94.69,41.13,861.533,1520.414,55.02,90.927,40.796,14.646,7.019,56.684,951.596,4.94,8.62,23,4.135,0.884,26533,0.14,0.12,10.0,58.74
Germany,2016,8,2016-08-01,81.0,3819.224,46881.93,666.522,9.0,94.28,39.17,551.835,1712.181,55.93,96.131,56.173,15.954,7.801,63.203,958.968,5.22,8.32,21,4.192,0.828,26426,0.14,0.13,10.0,56.39
Germany,2016,9,2016-09-01,81.0,3827.119,47227.39,666.631,9.05,101.34,38.08,701.836,1911.221,56.21,89.767,80.244,15.839,8.933,69.635,939.219,5.29,,23,4.234,0.779,26565,0.14,0.13,10.0,55.06
Germany,2016,10,2016-10-01,81.0,3833.924,47404.13,666.311,9.06,90.08,37.6,600.579,2106.886,56.82,89.758,110.151,22.022,10.05,76.118,960.501,5.67,8.34,24,4.437,0.867,26471,0.14,0.13,10.0,51.46
Germany,2016,11,2016-11-01,81.0,3803.654,47086.47,665.657,9.06,92.38,39.36,794.189,2281.53,54.65,72.668,134.464,16.88,10.24,86.358,922.139,4.97,8.21,21,4.156,0.9,26316,0.16,0.15,10.0,48.27
Germany,2016,12,2016-12-01,81.0,3816.763,46853.37,666.352,9.0,90.24,39.69,525.016,2481.095,56.43,69.852,162.618,26.534,11.482,89.943,951.284,5.06,8.13,24,4.42,0.838,26341,0.15,0.13,10.0,54.45
Germany,2017,1,2017-01-01,82.0,3886.955,47561.68,646.253,8.7,94.53,39.63,634.407,2517.176,62.35,91.993,170.277,21.37,13.127,78.53,1179.464,10.69,8.37,27,4.714,0.888,28432,0.15,0.13,10.0,54.81
Germany,2017,2,2017-02-01,81.0,3872.012,47832.12,646.563,8.79,91.29,40.23,728.789,2322.72,62.19,95.519,168.279,21.636,11.897,73.08,1170.065,11.59,8.37,26,4.959,1.075,28548,0.15,0.15,10.0,55.26
Germany,2017,3,2017-03-01,81.0,3894.503,48042.55,646.177,8.77,93.0,39.95,526.615,2143.114,62.46,111.318,134.55,26.236,11.399,68.087,1176.196,10.7,8.25,25,5.007,1.03,28307,0.14,0.15,10.0,56.15
Germany,2017,4,2017-04-01,81.0,3889.331,47769.14,645.831,8.73,87.88,39.44,765.766,1946.07,63.43,122.788,102.353,22.261,10.278,58.905,1199.82,11.49,8.03,25,4.833,0.935,28706,0.14,0.14,10.0,54.8
Germany,2017,5,2017-05-01,81.0,3892.755,48262.18,646.775,8.82,90.05,41.09,656.718,1741.919,63.5,119.787,74.383,21.009,9.274,53.614,1224.956,11.1,8.44,27,5.306,1.079,28614,0.14,0.12,10.0,60.23
Germany,2017,6,2017-06-01,80.0,3870.278,48220.41,646.744,8.86,88.32,41.14,588.172,1550.826,63.35,114.506,56.756,13.785,8.131,47.98,1210.434,,7.93,27,4.859,0.993,28258,0.14,0.14,10.0,54.85
Germany,2017,7,2017-07-01,81.0,3881.64,47683.27,646.064,8.73,88.95,40.6,685.604,1552.064,64.51,108.289,49.479,18.511,8.361,46.093,1228.769,9.82,8.3,27,4.519,0.798,28661,0.15,0.14,10.0,57.83
Germany,2017,8,2017-08-01,80.0,3881.889,48496.77,645.653,8.87,88.61,39.59,574.369,1755.626,64.21,113.242,67.123,23.004,9.462,52.579,1217.672,10.91,8.78,26,4.789,1.005,28487,0.13,0.16,10.0,56.49
Germany,2017,9,2017-09-01,81.0,3872.571,47704.5,647.653,8.78,92.4,42.0,705.287,1936.242,63.89,102.981,93.359,25.439,10.395,57.949,1220.851,10.9,8.62,28,5.125,1.174,28838,0.14,0.14,10.0,60.5
Germany,2017,10,2017-10-01,82.0,3904.105,47385.23,646.977,8.64,91.14,38.93,654.834,2148.294,62.34,100.435,122.068,20.901,11.346,67.403,1181.872,11.4,8.45,26,5.286,1.074,28345,0.14,0.15,10.0,54.39
Germany,2017,11,2017-11-01,82.0,3890.322,47371.89,647.508,8.67,85.47,41.02,711.273,2328.854,61.74,84.781,156.136,28.772,12.183,73.796,1170.42,11.67,8.43,26,4.751,0.973,28492,0.14,0.14,10.0,56.57
Germany,2017,12,2017-12-01,82.0,3894.222,47685.46,646.087,8.7,91.08,40.39,537.239,2532.924,62.34,78.936,183.738,31.551,13.219,79.825,1179.795,11.56,8.44,26,4.919,0.983,28004,0.15,0.14,10.0,60.86
Germany,2018,1,2018-01-01,81.0,3959.305,48630.22,626.127,8.46,87.24,41.51,472.243,2567.613,69.31,103.528,192.274,33.478,14.915,65.681,1463.695,17.6,8.28,29,5.578,1.16,30718,0.13,0.15,10.0,62.53
Germany,2018,2,2018-02-01,81.0,3945.564,48890.9,626.685,8.54,90.99,41.9,637.82,2362.415,71.22,111.909,195.989,34.811,14.105,56.94,1499.72,17.61,8.53,29,5.337,0.903,30837,0.13,0.16,10.0,61.81
Germany,2018,3,2018-03-01,81.0,3933.748,48746.52,627.394,8.55,88.01,42.89,508.684,2165.791,69.46,125.64,151.271,22.979,12.307,54.751,1453.932,17.42,8.07,30,5.467,1.122,30972,0.14,0.16,10.0,
Germany,2018,4,2018-04-01,81.0,3942.346,48681.97,626.615,8.51,92.73,41.66,549.094,1970.533,68.06,133.927,111.99,24.701,11.322,51.398,1426.287,17.42,8.44,29,5.289,1.052,30386,0.14,0.17,10.0,57.81
Germany,2018,5,2018-05-01,82.0,3932.934,47953.98,626.892,8.41,84.6,43.3,543.255,1764.634,69.24,132.134,81.502,19.129,10.117,45.206,1447.142,17.08,8.19,29,5.692,0.963,30782,0.13,0.17,10.0,62.45
